,id,addr,timestamp,Area_of_interest,Communities_of_interest,Destinations,Corridor_preference,Pittsburgh_areas,Allegheny_County_areas,PAAC_Routes_Used,Routing_Type_Preference,Current_Transit_Usage,Other_Transport_Used,Why_Other_Transport_Used,Age,Employment_status,Where_From,Gender,Race,Comments,from_NameGIS,from_LABEL,from_COG,from_FIPS,from_MUNICODE,from_OBJECTID
229,12b15d52-2dca-4c28-bf33-8ac33c20acef,184.195.203.254,2019-08-06T19:35:33,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Braddock Borough,"Giant Eagle Pharmacy, 600 Towne Square Way, Pittsburgh, Pennsylvania 15227, United States| Western Psychiatric Institute and Clinic of UPMC, 3811 Ohara St, Pittsburgh, Pennsylvania 15213, United States| New Life Fellowship, 912 Lorenz Ave, Pittsburgh, Pennsylvania 15220, United States",Monroeville via Braddock & Turtle Creek,Oakland (Pittsburgh),,61A - Swissvale,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing.",Daily commute,Other,Other,55-64 years old,Full-time employment,Braddock Borough,Woman,jameica,make it aster especially when its dark out,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
230,cc52c1de-2260-4da1-8054-b0077e5493e4,172.58.201.67,2019-08-10T19:48:50,McKeesport and the Mon Valley,Swissvale Borough| Turtle Creek Borough,"Apostolic Faith Church| Braddock Carnegie Library| Braddock Hills Shopping Center| HOMESTEAD UPMC COMMUNITY LIFE CENTER| Carnegie Library Music Hall, 510 E 10th Ave, Homestead, Pennsylvania 15120, United States",Mon Valley via East Busway (P7 Corridor) ,Downtown (Pittsburgh),,61B - Braddock - Swissvale,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing.",Several times a week,Other,Other,65-74 years old,Retired,Braddock Borough,Woman,White,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
231,62684029-8d23-459f-a208-1a7581c4dcaa,184.195.203.254,2019-08-06T19:15:49,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Braddock Borough| Edgewood Borough| Monroeville| Rankin Borough| Swissvale Borough| Turtle Creek Borough,"Giant Eagle Pharmacy, 1705 S Braddock Ave, Pittsburgh, Pennsylvania 15218, United States| Washington Street, Swissvale, Pennsylvania 15218, United States| Monroeville Mall, 200 Monroeville Mall, Monroeville, Pennsylvania 15146, United States| UPMC Shadyside Family Health Center, 5215 Centre Ave, Pittsburgh, Pennsylvania 15224, United States",Monroeville via Braddock & Turtle Creek,Downtown (Pittsburgh)| East End neighborhoods (Pittsburgh)| Mon Valley neighborhoods (Pittsburgh)| North Side and North Shore (Pittsburgh)| North Side neighborhoods (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh),,59 - Mon Valley| 61A - Swissvale| 61B - Braddock - Swissvale| 61C - McKeesport - Homestead| 68 - Braddock Hills,5,Several times a week,Private car| Walking,Other,55-64 years old,Retired,Braddock Borough,Woman,Black or African American,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
232,3911b938-a093-42e8-af56-32ab4c393914,74.98.210.210,2019-08-20T13:40:43,McKeesport and the Mon Valley,Braddock Borough,"254 Yost Boulevard, Pittsburgh, Pennsylvania 15221, United States",Mon Valley via Keystone Commons,Mon Valley neighborhoods (Pittsburgh),,,6,"Rarely, maybe a couple times a year",Private car,Too slow| Transit isnt reliable to get me where Im going on time,45-54 years old,Full-time employment,Braddock Borough,Woman,Black or African American,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
233,5457af41-b53d-4d63-b41b-c6df9386b2e7,73.214.54.48,2019-06-28T23:12:05,McKeesport and the Mon Valley,Braddock Borough| Forest Hills Borough| Homestead Borough| McKeesport| Munhall Borough| North Braddock Borough| Swissvale Borough| Turtle Creek Borough| Wilmerding Borough,Braddock Carnegie Library| Caldwell Station| Carnegie Library of Homestead| Mapleview Terrace | The Waterfront,Mon Valley via East Busway (P7 Corridor) ,Downtown (Pittsburgh)| East End neighborhoods (Pittsburgh)| Mon Valley neighborhoods (Pittsburgh),Airport Corridor / Parkway West,,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing.","Rarely, maybe a couple times a year",Bicycle| Private car| Uber/Lyft| Walking,Too slow| I usually need to carry too many things,45-54 years old,Full-time employment,Braddock Borough,Man,White,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
234,34bb4d39-8bcd-4ff0-86cf-41f550ba6726,74.98.210.210,2019-08-20T16:39:12,McKeesport and the Mon Valley,Braddock Borough| Turtle Creek Borough,"Yost Blvd, Braddock Hills, Pennsylvania 15221, United States",Mon Valley via Keystone Commons,Mon Valley neighborhoods (Pittsburgh),,61B - Braddock - Swissvale| P67 - Monroeville Flyer,2,Daily commute,Private car,Too slow,12-17 years old,Student,Braddock Borough,Man,Black or African American,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
235,5c4fd836-fa87-4dfd-b167-4698419eb166,73.40.202.237,2019-08-07T18:01:50,McKeesport and the Mon Valley,Braddock Borough| McKeesport,Braddock Hills Shopping Center| The Waterfront,Monroeville via Braddock & Turtle Creek,Downtown (Pittsburgh),Allegheny Valley,12 - McKnight,3,Several times a week,Jitney| Uber/Lyft,Public transit is not available where I am travelling to/from,25-34 years old,Full-time employment,Braddock Borough,Man,Black or African American,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
236,ed96b396-c03f-4d39-be23-b4e89352bac1,172.58.201.224,2019-08-10T18:17:31,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Braddock Borough| Homestead Borough| McKeesport| Rankin Borough| Swissvale Borough| Wilkinsburg Borough,"Braddock Hills Shopping Plaza, Braddock Hills, Pennsylvania 15221, United States| Family Health Center, 710 Thompson Ave, Mc Kees Rocks, Pennsylvania 15136, United States| Swissvale Public Library, Swissvale, Pennsylvania 15218, United States",Mon Valley via Forest Hills,Downtown (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh),,59 - Mon Valley| 61A - Swissvale| 61B - Braddock - Swissvale| P1 - East Busway - All Stops| P3 - East Busway - Oakland,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing.",Several times a week,Jitney| Uber/Lyft,The stops/stations are hard to get to because of bad or no sidewalks| Too slow,55-64 years old,Part-time employment,Braddock Borough,Woman,White,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
237,38c7cc69-5d9e-425f-98a8-3ea710489715,173.136.53.151,2019-08-10T19:38:19,McKeesport and the Mon Valley,Braddock Borough| Braddock Hills Borough,"Carnegie Library Music Hall, 510 E 10th Ave, Homestead, Pennsylvania 15120, United States| Braddock Avenue, braddock ave, Braddock, Pennsylvania 15104, United States| Allegheny Center, Allegheny, Pennsylvania 15212, United States",Monroeville via Braddock & Turtle Creek,Downtown (Pittsburgh)| Lawrenceville (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh),Airport Corridor / Parkway West,68 - Braddock Hills| P1 - East Busway - All Stops| P2 - East Busway Short| P68 - Braddock Hills Flyer,"7-Slower buses with windy routes, but with less need to transfer and closer bus stop spacing.","Rarely, maybe a couple times a year",Private car,Too slow| Other,18-24 years old,Full-time employment,Braddock Borough,Man,Black or African American,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
238,98efe178-7147-4c8c-b794-b4b73eef98bf,73.40.202.237,2019-08-08T17:02:04,McKeesport and the Mon Valley,Braddock Borough,Braddock Hills Shopping Center,Mon Valley via Westinghouse Bridge,Mon Valley neighborhoods (Pittsburgh),Allegheny Valley,P7 - McKeesport Flyer,,Daily commute,Jitney,Transit doesnt come often enough,35-44 years old,Full-time employment,Braddock Borough,Man,Black or African American,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
239,ee4d48ae-1c23-41ad-ab09-318b50c9e509,71.236.106.87,2019-06-26T20:56:11,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Braddock Borough| Braddock Hills Borough| East McKeesport Borough| East Pittsburgh Borough| Forest Hills Borough| Homestead Borough| Monroeville| North Braddock Borough| North Versailles Township| Rankin Borough| Swissvale Borough| Turtle Creek Borough| West Homestead Borough| Wilkinsburg Borough,Aldi #56| Ardmore Shopping Center| Frick Park| Monroeville Mall| Propel CS-Braddock Hills,Monroeville via Braddock & Turtle Creek,Downtown (Pittsburgh)| Lawrenceville (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh)| South Side and Station Square (Pittsburgh),Upper Mon Valley,28X - Airport Flyer,6,Daily commute,Carpool| Private car| Uber/Lyft| Walking,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| No transit service at the times I need it| The stops/stations are hard to get to because of bad or no sidewalks| Too slow| I usually need to carry too many things,25-34 years old,Full-time employment,Braddock Borough,Woman,Black or African American,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
240,af9aef52-a7d4-4aa8-88e4-109af848213c,172.58.201.224,2019-08-10T17:27:23,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Braddock Borough| Braddock Hills Borough| Monroeville| North Braddock Borough| Swissvale Borough| Turtle Creek Borough,,Monroeville via Braddock & Turtle Creek,Downtown (Pittsburgh)| Lawrenceville (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh),Airport Corridor / Parkway West| South Hills,61A - Swissvale| 61B - Braddock - Swissvale| P1 - East Busway - All Stops| P3 - East Busway - Oakland| P7 - McKeesport Flyer,"7-Slower buses with windy routes, but with less need to transfer and closer bus stop spacing.",Several times a week,Private car,Transit doesnt come often enough| No transit service at the times I need it| Too slow| Transit isnt reliable to get me where Im going on time,65-74 years old,Retired,Braddock Borough,Woman,Black or African American,Glad to see work on expanded busway,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
241,5e4fb543-81f0-4467-a1e5-a088a06d6297,172.58.201.224,2019-08-10T17:40:59,McKeesport and the Mon Valley,Homestead Borough| Munhall Borough,"Pittsburgh, Pennsylvania, United States| Waterfront Stacks, Homestead, Pennsylvania 15120, United States",Mon Valley via Homestead (61C Corridor),Downtown (Pittsburgh)| Mon Valley neighborhoods (Pittsburgh)| Oakland (Pittsburgh)| The Strip (Pittsburgh),South Hills,59 - Mon Valley| 68 - Braddock Hills| 69 - Trafford| P1 - East Busway - All Stops,5,Several times a week,Jitney| Private car,Other,25-34 years old,Part-time employment (more than one employer),Braddock Hills Borough,Woman,Black or African American,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
242,369b5b7c-4995-4b28-9e6f-128278eb236c,172.58.201.224,2019-08-10T17:18:32,Monroeville and Eastern Suburbs,Braddock Borough,"Oakland, Oakland, Pennsylvania 15213, United States",Mon Valley via Keystone Commons,East End neighborhoods (Pittsburgh)| North Side and North Shore (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh)| South Side and Station Square (Pittsburgh),East Hills,59 - Mon Valley| 61A - Swissvale| 61B - Braddock - Swissvale,3,Several times a week,Jitney| Walking,No transit service at the times I need it,12-17 years old,Unemployed,Braddock Borough,Woman,Black or African American,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
243,75e81253-64cb-4131-a2c4-48068abc1c91,174.229.7.65,2019-08-10T17:34:06,Monroeville and Eastern Suburbs,Braddock Borough| Braddock Hills Borough| Churchill Borough| East Pittsburgh Borough| Edgewood Borough| Forest Hills Borough| Monroeville| Swissvale Borough| Turtle Creek Borough| Wilkinsburg Borough,"Giant Eagle #77| Edgewood Towne Center, 1749 S Braddock Ave, Pittsburgh, Pennsylvania 15218, United States| Monroeville Mall, 200 Monroeville Mall, Monroeville, Pennsylvania 15146, United States| Miracle Mile Shopping Center, 4100 William Penn Hwy, Monroeville, Pennsylvania 15146, United States| Forbes Hospital, 2570 Haymaker Rd, Monroeville, Pennsylvania 15146, United States",Mon Valley via Forest Hills,Downtown (Pittsburgh)| Mon Valley neighborhoods (Pittsburgh)| North Side neighborhoods (Pittsburgh)| Penn and Liberty Ave neighborhoods (Pittsburgh),Airport Corridor / Parkway West| East Hills| South Hills,,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing.",Never,Private car| Uber/Lyft,Public transit is not available where I am travelling to/from,35-44 years old,Full-time employment,Braddock Borough,Woman,Black or African American,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
244,ed452009-2cf5-4bbd-b549-289efb360816,172.58.43.54,2019-08-10T17:26:33,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Braddock Borough| North Braddock Borough| Swissvale Borough,Brinton Avenue Playground| Frick Park| Monroeville Park| Swisshelm| Veterans Memorial Site,Monroeville via Braddock & Turtle Creek,Downtown (Pittsburgh),Airport Corridor / Parkway West,61A - Swissvale,,Daily commute,Private car,I usually need to carry too many things,25-34 years old,Full-time employment,Braddock Borough,Woman,Black or African American,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
245,4c8b57b1-a0dc-4d68-b7f5-e97dce3362d0,172.58.46.216,2019-08-17T15:56:10,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Braddock Borough| Braddock Hills Borough| Edgewood Borough| Homestead Borough| McKeesport| Monroeville| North Braddock Borough| Rankin Borough| Swissvale Borough,"UPMC East| Monroeville Mall, 200 Monroeville Mall, Monroeville, Pennsylvania 15146, United States",Mon Valley via Westinghouse Bridge,Downtown (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh),Airport Corridor / Parkway West,59 - Mon Valley| 61B - Braddock - Swissvale| P1 - East Busway - All Stops,,"Rarely, maybe a couple times a year",Private car,No transit service at the times I need it,55-64 years old,Retired,Braddock Borough,Woman,Black or African American,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
246,3e830c5b-4a7b-4748-989e-fb047041905a,72.95.215.90,2019-08-14T13:36:44,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Churchill Borough| East Pittsburgh Borough| Homestead Borough| McKeesport| Monroeville,City of McKeesport| Homestead Apartments B | Homestead Food Mart| Monroeville Lions Farmers Market| Prospect Terrace ,Mon Valley via East Busway (P7 Corridor) ,Downtown (Pittsburgh)| Mon Valley neighborhoods (Pittsburgh),Upper Mon Valley,59 - Mon Valley| P1 - East Busway - All Stops| P3 - East Busway - Oakland| P7 - McKeesport Flyer,2,Several times a week,Jitney| Private car| Walking,Transit doesnt come often enough| No transit service at the times I need it| Transit isnt reliable to get me where Im going on time,25-34 years old,Student,Braddock Borough,Man,Black or African American,n/a,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
247,6a1285d5-58ce-4c6f-9662-2b5dc2d715aa,172.58.46.216,2019-08-17T16:23:28,McKeesport and the Mon Valley,Braddock Borough| Braddock Hills Borough| East McKeesport Borough| Forest Hills Borough| Homestead Borough| North Braddock Borough| North Versailles Township| Swissvale Borough| Turtle Creek Borough| West Homestead Borough,Carnegie Library of Homestead| Edgewood Towne Center| Forest Hills Medical Associates UPMC| The Waterfront| Warren Drive / Walmart Drive (North Versailles),Monroeville via 376 (P67 Corridor),Downtown (Pittsburgh)| East End neighborhoods (Pittsburgh)| Lawrenceville (Pittsburgh)| Mon Valley neighborhoods (Pittsburgh)| The Strip (Pittsburgh),,,,Several times a week,Private car| Uber/Lyft| Walking,No transit service at the times I need it| Other,35-44 years old,Part-time employment,Braddock Borough,Man,White,,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
248,10c85bab-ab48-4c32-ae48-ed98acc65217,72.65.233.114,2019-08-07T05:20:03,McKeesport and the Mon Valley,Braddock Borough| Braddock Hills Borough| East Pittsburgh Borough| Forest Hills Borough| North Braddock Borough| Rankin Borough,Ardmore Shopping Center| Braddock Hills Shopping Center| Edgewood Towne Center| Fas Market| Propel CS-Braddock Hills,Monroeville via Forest Hills,Downtown (Pittsburgh)| Mon Valley neighborhoods (Pittsburgh),Airport Corridor / Parkway West| Allegheny Valley,28X - Airport Flyer| P1 - East Busway - All Stops| P2 - East Busway Short,2,Several times a week,Bicycle| Uber/Lyft| Walking,Public transit is not available where I am travelling to/from| No transit service at the times I need it| Too expensive| The stops/stations are hard to get to because of bad or no sidewalks,18-24 years old,Full-time employment,Braddock Hills Borough,Woman,Black or African American,Trips to pick up my children from daycare after I get off from work sometimes make me late which then causes me to have to pay a late fee for my childs daycare.. It would be nice to have faster transportation through the mon valley.,BRADDOCK HILLS,Braddock Hills Borough,Steel Rivers,8008,872,65
