id,timestamp,3 - Area of interest,4 - Communities of interest,5 - Destinations,6 - Corridor preference,7 - Pittsburgh areas,8 - Allegheny County areas,9 - PAAC Routes Used,10 - Routing Type Preference,11 - Current Transit Frequency,11 - Current Transit Usage,12 - Other Transport Used,12 - Why Other Transport Used,13 - Age,13 - Employment status,13 - Where From,14 - Gender,14 - Race,15 - Comments
f330d46b-1003-467a-8d1d-f67eaac662de,2019-07-04T00:06:04,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '100', 'text': 'Duquesne'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '75', 'text': 'North Versailles Township'}]","[{'fid': '18072', 'text': 'Health First Medical Assoc UPMC'}, {'fid': '18173', 'text': 'Partners in Nephrology and Endocrinology'}]","[{'fid': '1000', 'text': 'Mon Valley via Homestead (61C Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10149', 'text': 'Mon Valley neighborhoods (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10136', 'text': 'North Side neighborhoods (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}, {'fid': '10141', 'text': 'West End neighborhoods (Pittsburgh)'}]","[{'fid': '10067', 'text': 'East Hills'}, {'fid': '10003', 'text': 'North Hills / Parkway North'}]","[{'fid': '102', 'text': '59 - Mon Valley'}, {'fid': '4', 'text': '61C - McKeesport - Homestead'}]",[],['Several times a week'],"['Family', 'Errands', 'Medical', 'Social']","['ACCESS', 'Jitney', 'Private car', 'Uber/Lyft']","[""Transit doesn't come often enough"", 'No transit service at the times I need it', 'Too expensive', 'I usually need to carry too many things', ""Transit isn't reliable to get me where I'm going on time""]",['45-54 years old'],['Unemployed'],['Duquesne'],['Man'],['Black or African American'],['']
e056cd95-0e07-4944-b55a-72a5f5a948af,2019-06-24T19:21:32,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}]","[{'fid': '18222', 'text': 'Allegheny Orthopaedic Associates'}, {'fid': '19550', 'text': 'Braddock Hills Shopping Center'}, {'fid': '17036', 'text': 'Carnegie Free Library of Swissvale'}, {'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '19586', 'text': 'General Braddock Tower '}]","[{'fid': '1040', 'text': 'Monroeville via 376 (P67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10160', 'text': 'Highland Park and surrounding neighborhoods (Pittsburgh)'}, {'fid': '10133', 'text': 'Hill (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10025', 'text': 'Mount Washington and Mount Oliver (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10136', 'text': 'North Side neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10162', 'text': 'Penn and Liberty Ave neighborhoods (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10163', 'text': 'South Hills neighborhoods (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10067', 'text': 'East Hills'}, {'fid': '10006', 'text': 'Northeast Allegheny County'}, {'fid': '10017', 'text': 'South Hills'}]","[{'fid': '95', 'text': '13 - Bellevue'}, {'fid': '96', 'text': '16 - Brighton'}, {'fid': '69', 'text': '28X - Airport Flyer'}, {'fid': '86', 'text': '39 - Brookline'}, {'fid': '91', 'text': '4 - Troy Hill'}, {'fid': '3', 'text': '40 - Mt. Washington'}, {'fid': '27', 'text': '48 - Arlington'}, {'fid': '47', 'text': '51 - Carrick'}, {'fid': '81', 'text': '52L - Homeville Limited'}, {'fid': '48', 'text': '53 - Homestead Park'}, {'fid': '58', 'text': '53L - Homestead Park Limited'}, {'fid': '14', 'text': '54 - North Side - Oakland - South Side'}, {'fid': '28', 'text': '57 - Hazelwood'}, {'fid': '83', 'text': '58 - Greenfield'}, {'fid': '84', 'text': '61A - Swissvale'}, {'fid': '85', 'text': '61B - Braddock - Swissvale'}, {'fid': '4', 'text': '61C - McKeesport - Homestead'}, {'fid': '29', 'text': '61D - Murray'}, {'fid': '30', 'text': '64 - Lawrenceville - Waterfront'}, {'fid': '5', 'text': '65 - Squirrel Hill'}, {'fid': '59', 'text': '67 - Monroeville'}, {'fid': '6', 'text': '71A - Negley'}, {'fid': '16', 'text': '71B - Highland Park'}, {'fid': '80', 'text': '71C - Point Breeze'}, {'fid': '7', 'text': '71D - Hamilton'}, {'fid': '57', 'text': '75 - Ellsworth'}, {'fid': '37', 'text': '87 - Friendship'}, {'fid': '17', 'text': '88 - Penn'}, {'fid': '10', 'text': '89 - Garfield Commons'}, {'fid': '49', 'text': '91 - Butler Street'}, {'fid': '50', 'text': '93 - Lawrenceville - Oakland - Hazelwood'}, {'fid': '18', 'text': 'BLLB - Blue Line Library'}, {'fid': '19', 'text': 'BLSV - Blue Line South Hills Village'}, {'fid': '56', 'text': 'DQI - Duquesne Incline'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}, {'fid': '77', 'text': 'RED - Red Line Castle Shannon'}]",[],['Multiple trips per day'],"['Commuting/Work', 'Errands', 'Medical', 'Social']","['Bicycle', 'Jitney', 'Shuttles (university, parking, etc.)', 'Taxi', 'Other']","[""Transit doesn't come often enough"", 'Too slow', 'I usually need to carry too many things', 'Other']",['25-34 years old'],['Full-time employment'],['Greenfield (Pittsburgh)'],['Woman'],['White'],['']
0a750f28-a6e9-4dc0-bd1d-8127e158371b,2019-06-29T00:11:32,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '150', 'text': 'Monroeville'}]",[],"[{'fid': '1040', 'text': 'Monroeville via 376 (P67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}]",[],['3'],['Daily commute'],['Commuting/Work'],['Other'],"['Public transit is not available where I am travelling to/from', 'The stops/stations are hard to get to because of bad or no sidewalks']",['45-54 years old'],['Full-time employment'],['Penn Hills Township'],['Woman'],['White'],['']
eb197700-a93a-455b-b6ba-0eb56150ead4,2019-07-05T00:24:58,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '165', 'text': 'Churchill Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '145', 'text': 'Wilkins Township'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '19307', 'text': 'Monroeville Mall'}]","[{'fid': '1040', 'text': 'Monroeville via 376 (P67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]","[{'fid': '10067', 'text': 'East Hills'}]","[{'fid': '13', 'text': 'P78 - Oakmont Flyer'}]",['3'],['Daily commute'],['Commuting/Work'],['Walking'],"['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough""]",['25-34 years old'],['Full-time employment'],['Penn Hills Township'],['Man'],['White'],['']
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '165', 'text': 'Churchill Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '17035', 'text': 'C C Mellor Memorial Library'}, {'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '17489', 'text': 'Koenig Field'}, {'fid': '19309', 'text': 'The Waterfront'}, {'fid': '17745', 'text': 'Whitney Field'}]","[{'fid': '1040', 'text': 'Monroeville via 376 (P67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}]",[],"[{'fid': '84', 'text': '61A - Swissvale'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}, {'fid': '87', 'text': 'P3 - East Busway - Oakland'}, {'fid': '53', 'text': 'P7 - McKeesport Flyer'}]","['1-Faster and more direct buses, but with more transfers and wider bus stop spacing.']",['Daily commute'],"['Commuting/Work', 'School']","['Private car', 'Uber/Lyft']","['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough"", 'No transit service at the times I need it', 'Too expensive', 'Too slow', 'I usually need to carry too many things']",['25-34 years old'],['Full-time employment'],['Edgewood Borough'],['Man'],['White'],['']
d77edb40-5f91-4377-b4b7-4826d5665de7,2019-06-22T23:14:38,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '185', 'text': 'Chalfant Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '95', 'text': 'Munhall Borough'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '75', 'text': 'North Versailles Township'}, {'fid': '5', 'text': 'Rankin Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '50', 'text': 'Turtle Creek Borough'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '18754', 'text': '7 Eleven #36121A'}, {'fid': '19548', 'text': 'ALDI'}, {'fid': '19549', 'text': 'ALDI'}, {'fid': '18651', 'text': ""Al's Market""}, {'fid': '19545', 'text': 'Aldi'}]","[{'fid': '1060', 'text': 'Monroeville via Braddock & Turtle Creek'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10160', 'text': 'Highland Park and surrounding neighborhoods (Pittsburgh)'}, {'fid': '10133', 'text': 'Hill (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10149', 'text': 'Mon Valley neighborhoods (Pittsburgh)'}, {'fid': '10025', 'text': 'Mount Washington and Mount Oliver (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10136', 'text': 'North Side neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10162', 'text': 'Penn and Liberty Ave neighborhoods (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10163', 'text': 'South Hills neighborhoods (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}, {'fid': '10141', 'text': 'West End neighborhoods (Pittsburgh)'}]","[{'fid': '10003', 'text': 'North Hills / Parkway North'}]","[{'fid': '67', 'text': '24 - West Park'}, {'fid': '69', 'text': '28X - Airport Flyer'}, {'fid': '28', 'text': '57 - Hazelwood'}, {'fid': '84', 'text': '61A - Swissvale'}, {'fid': '85', 'text': '61B - Braddock - Swissvale'}, {'fid': '4', 'text': '61C - McKeesport - Homestead'}, {'fid': '49', 'text': '91 - Butler Street'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}]","['7-Slower buses with windy routes, but with less need to transfer and closer bus stop spacing.']",['Several times a week'],"['Family', 'Errands', 'Social']",['Jitney'],"[""Transit doesn't come often enough"", 'No transit service at the times I need it', ""Transit isn't reliable to get me where I'm going on time""]",['45-54 years old'],['Retired'],['Braddock Borough'],['Man'],['American Indian or Alaskan Native'],['I feel that Port Authority should really concentrate more on the boroughs because of their job placement. Bus timing should be more accommodating to those who work something other than a 9-5. Bring back overnight service. ']
031d0239-793d-43c4-b193-aeaca333aa0b,2019-08-10T18:58:23,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '25', 'text': 'Braddock Hills Borough'}]","[{'fid': 'poi.3066606703488', 'text': 'Auberle, 1101 Hartman St, Mckeesport, Pennsylvania 15132, United States'}]","[{'fid': '1040', 'text': 'Monroeville via 376 (P67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}]","[{'fid': '10067', 'text': 'East Hills'}]","[{'fid': '12', 'text': 'P2 - East Busway Short'}]",['2'],['No more than once a week'],['Commuting/Work'],['Private car'],['Too expensive'],['55-64 years old'],['Full-time employment'],['Braddock Borough'],['Man'],['Black or African American'],['']
15af7abc-f964-4e17-b4c3-4c61f915b92b,2019-08-20T17:51:48,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '165', 'text': 'Churchill Borough'}, {'fid': '100', 'text': 'Duquesne'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '150', 'text': 'Monroeville'}]","[{'fid': '19556', 'text': 'DUQUESNE BOYS & GIRLS CLUB'}, {'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '19307', 'text': 'Monroeville Mall'}, {'fid': '19309', 'text': 'The Waterfront'}]","[{'fid': '1010', 'text': 'Mon Valley via East Busway (P7 Corridor) '}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10133', 'text': 'Hill (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]",[],"[{'fid': '30', 'text': '64 - Lawrenceville - Waterfront'}, {'fid': '33', 'text': '71 - Edgewood Town Center'}, {'fid': '37', 'text': '87 - Friendship'}, {'fid': '17', 'text': '88 - Penn'}, {'fid': '49', 'text': '91 - Butler Street'}, {'fid': '50', 'text': '93 - Lawrenceville - Oakland - Hazelwood'}]","['1-Faster and more direct buses, but with more transfers and wider bus stop spacing.']","['Rarely, maybe a couple times a year']","['Errands', 'Social', 'Other']","['Carpool', 'Private car', 'Taxi', 'Uber/Lyft', 'Walking']","[""Transit doesn't come often enough"", 'Too expensive', 'Too slow', ""Transit isn't reliable to get me where I'm going on time""]",['18-24 years old'],['Full-time employment'],['Bloomfield (Pittsburgh)'],['Man'],['White'],['Why are you focusing on the eastern region? \nWhat is a place I can educate myself on bus routes?\n']
f919c076-6293-44a5-8a82-89458fd4efa7,2019-08-14T13:41:17,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '100', 'text': 'Duquesne'}, {'fid': '70', 'text': 'East McKeesport Borough'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '75', 'text': 'North Versailles Township'}]","[{'fid': '19309', 'text': 'The Waterfront'}, {'fid': 'address.5833954809725790', 'text': '1000 Hartman Street, Mckeesport, Pennsylvania 15132, United States'}, {'fid': 'poi.2233383000457', 'text': 'Walmart Supercenter, 100 Walmart Dr, North Versailles, Pennsylvania 15137, United States'}, {'fid': 'poi.3246995360264', 'text': 'Dreamz Hair Salon, 100 E 8th Ave, Homestead, Pennsylvania 15120, United States'}]","[{'fid': '1000', 'text': 'Mon Valley via Homestead (61C Corridor)'}]","[{'fid': '10136', 'text': 'North Side neighborhoods (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}, {'fid': '10141', 'text': 'West End neighborhoods (Pittsburgh)'}]","[{'fid': '10002', 'text': 'Allegheny Valley'}]","[{'fid': '54', 'text': '56 - Lincoln Place'}, {'fid': '53', 'text': 'P7 - McKeesport Flyer'}]",['2'],['Several times a week'],"['Commuting/Work', 'Errands']","['Private car', 'Uber/Lyft']","[""Transit isn't reliable to get me where I'm going on time""]",['18-24 years old'],['Full-time employment'],['McKeesport'],['Man'],['Black or African American'],['']
59f1ac5e-61d9-4d47-b083-4c108608805a,2019-07-07T13:33:43,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '165', 'text': 'Churchill Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '145', 'text': 'Wilkins Township'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19331', 'text': 'Blackridge Civic Association'}, {'fid': '19338', 'text': 'Forbes Hospital'}, {'fid': '17959', 'text': 'UPMC East'}]","[{'fid': '1040', 'text': 'Monroeville via 376 (P67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10160', 'text': 'Highland Park and surrounding neighborhoods (Pittsburgh)'}, {'fid': '10133', 'text': 'Hill (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10149', 'text': 'Mon Valley neighborhoods (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10136', 'text': 'North Side neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}, {'fid': '10141', 'text': 'West End neighborhoods (Pittsburgh)'}]","[{'fid': '10067', 'text': 'East Hills'}]","[{'fid': '59', 'text': '67 - Monroeville'}, {'fid': '34', 'text': '77 - Penn Hills'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}]",[],['Daily commute'],['Commuting/Work'],"['Private car', 'Uber/Lyft', 'Walking']","[""Transit doesn't come often enough"", 'Too expensive', 'The stops/stations are hard to get to because of bad or no sidewalks', 'Too slow', 'I usually need to carry too many things', ""Transit isn't reliable to get me where I'm going on time""]",['18-24 years old'],['Full-time employment'],['Garfield (Pittsburgh)'],['Man'],['Black or African American'],['']
bf386261-bc01-442a-acc6-30e7fec2c902,2019-08-06T23:59:20,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '90', 'text': 'Homestead Borough'}, {'fid': '75', 'text': 'North Versailles Township'}, {'fid': '135', 'text': 'Swissvale Borough'}]","[{'fid': 'poi.2233383000457', 'text': 'Walmart Supercenter, 100 Walmart Dr, North Versailles, Pennsylvania 15137, United States'}, {'fid': 'neighborhood.277095', 'text': 'Sample, Allison Park, Pennsylvania 15101, United States'}, {'fid': 'neighborhood.2103953', 'text': 'Swisshelm Park, Swissvale, Pennsylvania 15218, United States'}, {'fid': 'poi.2044404442116', 'text': 'Carnegie Library of Homestead, 510 E 10th Ave, Homestead, Pennsylvania 15120, United States'}, {'fid': 'poi.3109556353238', 'text': 'Monroeville Mall, 200 Monroeville Mall, Monroeville, Pennsylvania 15146, United States'}]","[{'fid': '1010', 'text': 'Mon Valley via East Busway (P7 Corridor) '}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}]","[{'fid': '10002', 'text': 'Allegheny Valley'}, {'fid': '10006', 'text': 'Northeast Allegheny County'}, {'fid': '10030', 'text': 'Upper Mon Valley'}]","[{'fid': '84', 'text': '61A - Swissvale'}]","['1-Faster and more direct buses, but with more transfers and wider bus stop spacing.']",['Never'],['Other'],['Private car'],"[""Transit isn't reliable to get me where I'm going on time"", 'Other']",['65-74 years old'],['Retired'],['Swissvale Borough'],['Man'],['Black or African American'],['']
5e3d92f8-f40e-41e7-a7cc-1bd4934a51d3,2019-06-27T16:00:43,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '165', 'text': 'Churchill Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '75', 'text': 'North Versailles Township'}, {'fid': '50', 'text': 'Turtle Creek Borough'}]","[{'fid': '19152', 'text': 'Aldi #56'}, {'fid': '19550', 'text': 'Braddock Hills Shopping Center'}, {'fid': '19174', 'text': ""Kuhn's Market""}, {'fid': '17959', 'text': 'UPMC East'}, {'fid': 'poi.2233383000457', 'text': 'Walmart Supercenter, 100 Walmart Dr, North Versailles, Pennsylvania 15137, United States'}]","[{'fid': '1060', 'text': 'Monroeville via Braddock & Turtle Creek'}]","[{'fid': '10149', 'text': 'Mon Valley neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}]",[],"[{'fid': '84', 'text': '61A - Swissvale'}, {'fid': '29', 'text': '61D - Murray'}, {'fid': '59', 'text': '67 - Monroeville'}, {'fid': '32', 'text': '69 - Trafford'}, {'fid': '87', 'text': 'P3 - East Busway - Oakland'}, {'fid': '39', 'text': 'P68 - Braddock Hills Flyer'}, {'fid': '40', 'text': 'P69 - Trafford Flyer'}]",['5'],['Daily commute'],"['Commuting/Work', 'Errands', 'Social']","['Private car', 'Uber/Lyft', 'Walking']","['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough"", 'No transit service at the times I need it', 'The stops/stations are hard to get to because of bad or no sidewalks', 'Too slow', 'I usually need to carry too many things', ""Transit isn't reliable to get me where I'm going on time""]",['25-34 years old'],['Full-time employment'],['Turtle Creek Borough'],['Woman'],['White'],['']
